Trip Start Timestamp,Trip ID,Trip Seconds,Trip Miles,Fare,Trip Total,Trips Pooled
06/17/2019,263256,1199.851824276841845,7.0,13.345716716807974,17.495387151669858,1.282071443765764
06/18/2019,273837,1185.211921690640783,6.4,12.681147909157638,16.560412362098621,1.265559438644157
06/19/2019,301304,1203.038101054084911,6.4,13.165814260680243,17.037605607625521,1.255652098876882
06/20/2019,310913,1205.895240790832162,6.5,13.354266306008433,17.157237040586917,1.187734189306976
06/21/2019,366488,1201.759225404378861,6.2,13.918457084543014,17.619163901683002,1.192497435113837
06/22/2019,393284,1063.909978539681248,5.8,13.102967575594227,16.477703949308896,1.170062855341178
06/23/2019,306762,1048.157663457871111,6.6,13.346071221337715,16.983193713693352,1.183559241366271
06/24/2019,257375,1205.133525012141816,7.1,13.627304516755707,17.63170179698883,1.167121903836814
06/25/2019,273447,1221.005244160660018,6.6,13.2467443416823,17.073606402703266,1.177032477957337
06/26/2019,291195,1209.694579233846735,6.5,13.535946702381566,17.398589845292673,1.168842184790261
06/27/2019,309542,1235.339973250802799,6.5,13.69407867106887,17.538578286629924,1.165667340780896
06/28/2019,354144,1156.747060517755489,6.1,12.79646132646607,16.394550465347429,1.163114439324117
06/29/2019,381519,1036.55721209166516,5.7,12.1836723728045,15.504578251672918,1.138962935004548
06/30/2019,308942,1102.17865223456906,6.3,14.039415165306109,17.519989674437273,1.166063532960879
07/01/2019,236460,1093.398701683159942,6.4,11.630825509599932,15.142246003552398,1.17617356001015
07/02/2019,255704,1071.811798016456528,5.8,10.930812580170822,14.236220669211276,1.185875074304665
07/03/2019,279685,1130.563891520818063,6.2,11.581967213114754,15.064998337415306,1.165393210218639
07/04/2019,285623,926.485097488647623,6.0,11.146021153758626,14.45595851874674,1.164927194238559
07/05/2019,291607,979.348156937247734,5.7,10.825571745534229,14.093818186806215,1.157088135744341
07/06/2019,306799,973.942424844931046,5.8,10.968101264997604,14.279793838962969,1.126503019892503
07/07/2019,258732,1064.634996830697401,7.0,12.052239382836294,15.758444645424609,1.141895861354606
07/08/2019,234558,1185.067962448200003,7.3,12.785238619019603,16.75570166014376,1.168687488808738
07/09/2019,244554,1155.999194448647124,6.5,11.843130760486436,15.553007106814855,1.169966551354711
07/10/2019,273930,1153.644317891432118,6.2,11.663435914284671,15.361935640492096,1.17339831343774
07/11/2019,289986,1227.651786637975626,6.5,12.348303021525177,16.161938886704875,1.16761498830978
07/12/2019,355003,1218.944270893485407,6.2,12.258902766744976,15.92001239429637,1.177212586935885
07/13/2019,398264,1058.611270413595002,5.6,11.459685033043408,14.80921351164052,1.162889440170339
07/14/2019,307565,1072.182830240210168,6.6,12.020028286703624,15.678563718238421,1.167349991058801
07/15/2019,261541,1218.262260983937509,7.0,12.864933222706956,16.87061107053961,1.186425837631576
07/16/2019,269235,1166.126658866789236,6.4,11.978438910245696,15.72424803610229,1.18309283711256
